时间戳 (Timestamp),日志级别 (Level),事件/动作 (Action),报文原文 (Original Message),内容解析 (Content Analysis)
2024-11-16 13:43:12.796,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-01-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a2-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:44:13.042,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-06-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-07-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:44:27.391,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-08-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a9-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:45:27.683,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0d-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-0e-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:45:42.514,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0f-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-b0-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:45:43.659,DEBUG,生成时间等待任务:30,,无报文
2024-11-16 13:45:43.671,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 13:45:43.818,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-01-01-10-b9-2d-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 13:45:43.876,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-01-01-10-b9-01-af-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 13:45:43.880,DEBUG,"1,枪状态:1---就绪",,无报文
2024-11-16 13:45:44.735,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-02-01-10-b9-2e-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 13:45:44.817,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-02-01-10-b9-01-b0-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 13:45:44.817,DEBUG,"2,枪状态:1---就绪",,无报文
2024-11-16 13:45:45.703,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-00-00-1f-90-1f-b6-2f-b6-cf-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 13:45:55.851,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-01-01-1f-90-1f-b6-2f-b6-d1-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 13:46:05.876,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 13:46:42.848,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-16-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-17-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:46:57.603,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-18-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-b9-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:47:57.623,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1d-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1e-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:48:12.566,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1f-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-c0-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:49:13.044,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-05-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-06-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:49:27.941,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-07-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a8-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:50:27.902,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0c-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-0d-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:50:35.533,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 13:50:35.830,DEBUG,生成时间等待任务:32,,无报文
2024-11-16 13:50:36.067,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-02-01-1f-90-1f-b6-2f-b6-d2-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 13:50:42.660,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0e-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-af-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:50:45.609,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-06-00-00-00-00-82-01-82-69-16,"控制码: 01 (下发: 读当前数据), 数据长度: 6 字节, 终端地址: 760000000415"
2024-11-16 13:50:55.795,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 13:51:42.853,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-13-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-14-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:51:58.245,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-15-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-b6-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:52:57.514,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1a-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-1b-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:53:12.535,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1c-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-bd-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:54:12.923,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-02-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-03-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:54:27.983,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-04-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-a5-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:55:27.518,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-09-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3c-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-09-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:55:41.094,DEBUG,"0.0.0.0桩没有充电枪口,将桩设置成空闲状态.",,无报文
2024-11-16 13:55:41.317,DEBUG,生成时间等待任务:36,,无报文
2024-11-16 13:55:41.386,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-01-01-10-b9-01-af-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 13:55:41.386,DEBUG,"1,枪状态:1---就绪",,无报文
2024-11-16 13:55:41.473,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-01-01-10-b9-2d-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 13:55:42.188,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-04-00-02-01-10-b9-2e-16,"控制码: 01 (下发: 读当前数据), 数据长度: 4 字节, 终端地址: 760000000415"
2024-11-16 13:55:42.351,DEBUG,接收,68-76-00-00-00-04-15-fd-01-68-81-05-00-02-01-10-b9-01-b0-16,"控制码: 81 (应答/上报: 读当前数据), 数据长度: 5 字节, 终端地址: 760000000415"
2024-11-16 13:55:42.351,DEBUG,"2,枪状态:1---就绪",,无报文
2024-11-16 13:55:42.434,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-0d-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-ae-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:55:43.209,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-00-00-1f-90-1f-b6-2f-b6-cf-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 13:55:53.302,DEBUG,"充电桩数据采集任务,发送",68-76-00-00-00-04-15-fd-01-68-01-08-00-01-01-1f-90-1f-b6-2f-b6-d1-16,"控制码: 01 (下发: 读当前数据), 数据长度: 8 字节, 终端地址: 760000000415"
2024-11-16 13:56:03.488,DEBUG,"超时2次,不执行任务了",,无报文
2024-11-16 13:56:42.362,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-12-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3c-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-12-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:56:57.578,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-14-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-b5-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:57:57.496,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-19-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3c-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-19-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:58:12.665,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-1b-68-82-8f-00-03-01-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-3a-00-3a-00-b1-01-00-00-f4-8a-3e-06-00-00-00-00-3d-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-bc-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
2024-11-16 13:59:12.394,DEBUG,桩主动上报数据,68-76-00-00-00-04-15-c0-01-68-82-8f-00-03-02-01-00-00-00-00-00-00-00-00-8e-11-00-76-00-00-00-04-15-50-27-10-16-11-24-94-44-44-00-00-00-00-f0-94-44-44-00-00-00-00-f0-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-8e-01-00-00-39-00-39-00-a4-01-00-00-c0-fe-6c-06-00-00-00-00-3c-3d-00-04-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-00-a0-0f-00-00-00-00-00-00-00-00-00-00-00-00-01-00-01-16,"控制码: 82 (应答/上报: 桩主动上报数据), 数据长度: 143 字节, 终端地址: 760000000415, 上报类型: 直流桩输出侧数据"
